customer_id,account_age_days,total_orders,successful_orders,cancelled_orders,previous_returns,previous_refunds,previous_chargebacks,customer_chargeback_rate,customer_return_rate,average_order_value,transaction_id,transaction_amount,payment_method,transaction_hour,is_international,orders_last_24h,amount_vs_customer_avg,device_age_days,multiple_accounts_same_device,ip_country_match,billing_shipping_match,login_after_purchase,product_shipped,delivery_confirmed,otp_verified,tracking_available,chargeback_occurred
CUST127358,480,5,5,0,0,0,0,0.0,0.0,20.51,TXN1000171,29.2,paypal,19,0,1,1.424,117,0,1,1,0,1,1,0,1,0
CUST115032,2600,35,29,6,2,1,0,0.0,0.0571,30.2,TXN1000172,27.09,credit_card,13,0,1,0.897,236,1,1,1,0,1,0,0,1,1
CUST106172,3071,33,32,1,2,1,2,0.0606,0.0606,33.08,TXN1000173,16.83,paypal,11,1,2,0.509,113,0,1,1,1,1,0,1,1,1
CUST103180,340,5,4,1,0,0,1,0.2,0.0,76.91,TXN1000174,35.77,credit_card,11,0,1,0.465,157,1,1,1,0,1,1,1,1,1
CUST129485,1155,18,18,0,1,1,0,0.0,0.0556,31.52,TXN1000175,47.88,credit_card,17,0,0,1.519,528,0,1,1,0,1,1,0,1,0
CUST117851,165,9,9,0,0,0,0,0.0,0.0,63.67,TXN1000176,51.76,debit_card,14,0,0,0.813,318,0,1,1,0,1,1,0,1,0
CUST127720,865,13,13,0,0,0,1,0.0769,0.0,50.11,TXN1000177,59.88,credit_card,15,0,2,1.195,118,0,1,1,0,1,1,1,1,1
CUST124153,765,12,12,0,1,1,0,0.0,0.0833,67.59,TXN1000178,141.88,credit_card,10,0,0,2.099,124,0,1,1,0,1,1,1,1,1
CUST108724,1164,17,15,2,1,1,4,0.2353,0.0588,20.69,TXN1000179,34.21,debit_card,18,0,0,1.653,479,0,0,1,0,1,1,0,1,1
CUST125746,724,14,12,2,0,0,2,0.1429,0.0,30.14,TXN1000180,43.58,credit_card,13,0,0,1.446,464,1,1,1,0,1,1,0,0,0
CUST129307,275,2,2,0,0,0,0,0.0,0.0,124.74,TXN1000181,183.22,debit_card,13,0,1,1.469,757,1,1,1,0,1,1,1,1,1
CUST119802,1251,23,22,1,1,0,0,0.0,0.0435,19.74,TXN1000182,10.37,debit_card,13,0,0,0.525,976,0,1,0,0,1,1,1,1,0
CUST121309,753,10,7,3,0,0,1,0.1,0.0,55.85,TXN1000183,35.13,credit_card,8,1,2,0.629,244,0,1,1,0,1,1,1,1,1
CUST127846,950,16,15,1,2,1,0,0.0,0.125,53.33,TXN1000184,204.28,credit_card,5,0,1,3.83,96,0,0,1,0,1,0,0,1,1
CUST123106,187,7,7,0,0,0,0,0.0,0.0,89.82,TXN1000185,82.01,debit_card,8,0,0,0.913,594,0,1,1,0,1,0,1,1,0
CUST102763,222,4,4,0,0,0,0,0.0,0.0,60.34,TXN1000186,172.46,credit_card,19,0,0,2.858,348,0,1,0,0,1,1,1,1,1
CUST128572,1679,22,22,0,0,0,6,0.2727,0.0,48.04,TXN1000187,78.81,credit_card,7,0,0,1.641,46,0,1,1,0,1,1,0,1,0
CUST111865,420,7,6,1,0,0,0,0.0,0.0,70.37,TXN1000188,150.42,credit_card,15,0,1,2.138,229,1,1,0,0,1,1,1,1,0
CUST131285,658,17,17,0,0,0,1,0.0588,0.0,42.95,TXN1000189,112.64,wallet,11,0,0,2.623,672,0,1,1,0,1,1,1,1,1
CUST114319,391,8,8,0,1,0,0,0.0,0.125,35.2,TXN1000190,24.6,wallet,15,0,0,0.699,23,0,1,1,0,1,1,1,1,1
CUST129166,548,10,8,2,1,0,0,0.0,0.1,10.12,TXN1000191,18.58,paypal,18,0,1,1.836,268,0,1,0,0,1,1,1,1,0
CUST108884,1154,20,19,1,3,1,3,0.15,0.15,114.59,TXN1000192,134.01,credit_card,16,0,1,1.169,433,0,1,0,0,1,1,1,1,1
CUST100407,192,3,3,0,1,1,1,0.3333,0.3333,84.75,TXN1000193,117.12,credit_card,13,1,0,1.382,282,1,1,1,0,1,0,1,0,1
CUST112215,2103,25,22,3,1,1,1,0.04,0.04,69.79,TXN1000194,74.48,bank_transfer,10,1,0,1.067,391,0,1,1,0,1,1,1,1,1
CUST100202,982,18,17,1,3,0,0,0.0,0.1667,39.05,TXN1000195,138.37,debit_card,12,0,3,3.543,797,0,1,1,0,1,1,0,1,1
CUST108684,2882,34,32,2,2,1,1,0.0294,0.0588,70.92,TXN1000196,110.29,debit_card,19,0,1,1.555,539,0,1,1,0,1,0,1,1,0
CUST131006,387,4,4,0,1,1,0,0.0,0.25,30.08,TXN1000197,23.25,bank_transfer,12,0,0,0.773,187,0,1,1,0,1,1,1,1,0
CUST120267,1483,15,14,1,0,0,0,0.0,0.0,37.64,TXN1000198,30.78,credit_card,18,1,0,0.818,484,0,1,1,0,1,0,1,1,0
CUST123151,888,12,12,0,2,2,1,0.0833,0.1667,89.02,TXN1000199,80.2,wallet,16,1,0,0.901,195,0,1,1,1,1,0,1,1,1
CUST116864,559,9,9,0,0,0,0,0.0,0.0,13.26,TXN1000200,19.84,credit_card,10,0,3,1.496,300,0,1,0,0,1,1,1,1,0
CUST128153,767,12,11,1,0,0,0,0.0,0.0,43.78,TXN1000201,52.78,wallet,18,0,0,1.206,894,0,0,1,0,1,1,1,1,1
CUST127641,229,5,5,0,1,1,0,0.0,0.2,86.69,TXN1000202,91.07,credit_card,15,0,0,1.051,671,0,1,1,0,1,1,0,1,0
CUST102308,705,13,13,0,1,1,3,0.2308,0.0769,115.9,TXN1000203,41.09,credit_card,5,1,0,0.355,538,0,0,1,0,1,1,0,0,1
CUST116632,1968,29,29,0,4,3,0,0.0,0.1379,70.94,TXN1000204,47.13,debit_card,13,0,0,0.664,124,0,1,1,0,1,0,1,1,0
CUST106059,386,5,4,1,0,0,0,0.0,0.0,32.77,TXN1000205,29.01,credit_card,5,0,0,0.885,425,0,1,1,0,1,1,1,1,0
CUST115244,1082,22,20,2,4,1,0,0.0,0.1818,110.95,TXN1000206,69.14,credit_card,19,0,0,0.623,215,1,1,1,0,1,1,1,1,0
CUST109907,885,12,12,0,0,0,1,0.0833,0.0,39.33,TXN1000207,40.31,debit_card,12,0,0,1.025,280,0,1,1,0,1,1,1,1,1
CUST103729,2252,22,22,0,1,1,1,0.0455,0.0455,46.92,TXN1000208,54.46,credit_card,6,0,0,1.161,1401,0,1,1,0,1,1,1,1,0
CUST103480,2106,29,28,1,0,0,0,0.0,0.0,34.7,TXN1000209,19.74,debit_card,18,0,1,0.569,188,0,1,0,0,1,1,0,1,0
CUST124237,1298,18,18,0,1,1,0,0.0,0.0556,78.04,TXN1000210,77.57,paypal,9,0,0,0.994,212,0,1,1,0,1,0,1,1,0
CUST102339,1103,17,15,2,3,2,2,0.1176,0.1765,111.83,TXN1000211,141.57,debit_card,10,0,0,1.266,182,0,1,1,0,1,1,0,1,0
CUST127511,471,9,9,0,1,0,0,0.0,0.1111,44.24,TXN1000212,48.81,wallet,13,0,0,1.103,389,0,1,1,0,1,1,1,1,0
CUST104549,712,12,12,0,0,0,2,0.1667,0.0,47.13,TXN1000213,32.93,credit_card,5,0,1,0.699,722,0,1,1,0,1,0,1,1,1
CUST100066,286,7,6,1,1,0,0,0.0,0.1429,48.32,TXN1000214,52.18,credit_card,2,0,0,1.08,167,0,1,1,0,1,1,1,1,0
CUST112866,1951,33,31,2,1,1,2,0.0606,0.0303,34.16,TXN1000215,36.12,bank_transfer,17,0,0,1.057,191,0,1,0,0,1,1,0,1,1
CUST123203,1482,25,24,1,6,1,1,0.04,0.24,43.04,TXN1000216,35.05,debit_card,14,0,0,0.814,377,0,1,1,0,1,1,0,1,1
CUST121858,2166,24,24,0,2,2,0,0.0,0.0833,39.98,TXN1000217,24.7,credit_card,14,0,0,0.618,409,0,1,1,0,1,1,1,1,0
CUST114942,401,8,7,1,0,0,0,0.0,0.0,130.44,TXN1000218,105.45,credit_card,17,0,0,0.808,521,0,1,1,0,1,0,1,1,1
CUST131246,333,8,8,0,1,0,0,0.0,0.125,110.08,TXN1000219,71.71,credit_card,16,0,0,0.651,930,0,1,1,1,1,1,1,1,0
CUST121268,522,10,9,1,1,1,0,0.0,0.1,63.66,TXN1000220,98.53,paypal,4,0,0,1.548,255,1,1,1,0,1,0,0,1,0
CUST112405,726,11,9,2,1,1,1,0.0909,0.0909,70.03,TXN1000221,28.36,debit_card,7,1,1,0.405,290,0,1,0,0,0,0,1,0,1
CUST100918,865,14,13,1,3,2,1,0.0714,0.2143,25.78,TXN1000222,8.52,credit_card,7,0,1,0.33,480,0,1,0,0,1,1,1,0,1
CUST122073,903,10,10,0,0,0,0,0.0,0.0,18.28,TXN1000223,16.71,paypal,8,1,1,0.914,244,0,1,1,0,1,0,1,1,0
CUST115725,663,16,16,0,1,1,0,0.0,0.0625,39.6,TXN1000224,48.75,wallet,15,0,0,1.231,742,0,1,1,0,1,1,1,1,0
CUST103679,1407,9,9,0,2,1,0,0.0,0.2222,40.18,TXN1000225,59.27,wallet,14,0,0,1.475,1131,0,1,1,0,1,1,1,1,1
CUST106722,542,12,12,0,0,0,0,0.0,0.0,34.44,TXN1000226,17.18,credit_card,17,0,0,0.499,527,0,1,0,0,1,0,1,0,1
CUST107398,1810,22,22,0,1,1,0,0.0,0.0455,91.12,TXN1000227,112.08,paypal,17,0,0,1.23,748,0,1,1,0,1,1,1,1,1
CUST110515,1795,24,23,1,2,2,0,0.0,0.0833,51.14,TXN1000228,31.84,debit_card,19,0,0,0.623,301,0,1,1,0,1,0,1,1,0
CUST125665,851,12,12,0,0,0,0,0.0,0.0,20.91,TXN1000229,18.96,credit_card,18,0,0,0.907,822,0,1,1,0,1,1,1,1,1
CUST123316,1177,15,15,0,3,2,1,0.0667,0.2,29.2,TXN1000230,32.15,debit_card,9,0,1,1.101,319,1,1,1,0,1,1,1,1,1
CUST111105,547,6,5,1,1,1,0,0.0,0.1667,31.59,TXN1000231,30.3,credit_card,14,0,0,0.959,131,0,0,1,0,1,1,0,0,0
CUST119127,1037,20,19,1,0,0,1,0.05,0.0,72.38,TXN1000232,44.8,debit_card,2,1,2,0.619,216,0,1,0,0,1,1,1,0,0
CUST125337,411,9,7,2,1,1,0,0.0,0.1111,70.14,TXN1000233,112.59,credit_card,20,0,0,1.605,719,1,0,1,1,1,0,0,1,1
CUST102543,160,7,7,0,0,0,0,0.0,0.0,42.01,TXN1000234,20.95,credit_card,14,0,0,0.499,222,0,1,1,0,1,1,1,1,0
CUST131255,1381,19,18,1,1,1,0,0.0,0.0526,86.87,TXN1000235,47.61,credit_card,12,0,1,0.548,900,1,1,1,0,1,1,0,1,0
CUST119323,1492,19,18,1,0,0,0,0.0,0.0,43.63,TXN1000236,91.07,credit_card,21,0,0,2.087,178,0,1,0,0,1,1,1,1,0
CUST121895,616,8,7,1,1,1,0,0.0,0.125,132.65,TXN1000237,107.48,credit_card,15,0,1,0.81,331,0,1,1,0,1,1,1,0,1
CUST115873,644,7,5,2,1,1,0,0.0,0.1429,92.85,TXN1000238,148.3,credit_card,8,0,0,1.597,815,0,1,0,0,1,1,1,1,1
CUST117770,862,9,9,0,0,0,2,0.2222,0.0,99.88,TXN1000239,54.38,credit_card,7,0,0,0.544,295,0,1,1,0,1,1,1,1,1
CUST104998,620,6,6,0,0,0,0,0.0,0.0,35.65,TXN1000240,44.94,debit_card,14,0,0,1.261,32,0,1,0,1,1,0,1,1,0
CUST113009,1060,13,12,1,2,1,0,0.0,0.1538,31.01,TXN1000241,30.74,credit_card,13,0,0,0.991,202,0,1,1,0,1,1,1,1,0
CUST116248,1718,18,18,0,0,0,0,0.0,0.0,71.33,TXN1000242,66.43,credit_card,11,0,1,0.931,73,0,0,1,0,1,0,1,1,0
CUST107171,435,8,8,0,0,0,1,0.125,0.0,29.65,TXN1000243,35.54,credit_card,10,0,0,1.199,184,0,1,1,0,1,1,1,1,1
CUST125968,75,2,2,0,0,0,0,0.0,0.0,23.85,TXN1000244,12.89,debit_card,14,0,2,0.54,155,0,1,1,1,1,1,1,1,1
CUST128904,207,6,5,1,0,0,0,0.0,0.0,45.28,TXN1000245,103.73,credit_card,3,0,0,2.291,183,0,1,1,0,1,1,1,1,0
CUST118065,603,11,11,0,0,0,0,0.0,0.0,57.63,TXN1000246,26.46,debit_card,13,0,0,0.459,686,0,1,1,0,1,1,1,1,0
CUST109568,1423,18,17,1,2,0,0,0.0,0.1111,24.01,TXN1000247,29.39,debit_card,21,0,0,1.224,243,0,1,1,0,1,1,1,1,0
CUST130515,1102,10,10,0,1,0,2,0.2,0.1,168.58,TXN1000248,263.56,credit_card,18,0,0,1.563,785,1,1,1,1,1,1,1,1,1
CUST131909,797,16,16,0,4,2,1,0.0625,0.25,49.79,TXN1000249,73.86,debit_card,17,0,0,1.483,730,0,1,1,0,1,1,0,1,0
CUST102054,1457,22,21,1,1,0,0,0.0,0.0455,56.16,TXN1000250,43.13,wallet,10,0,0,0.768,304,0,1,1,0,1,0,1,1,1
CUST121194,1559,22,21,1,1,0,0,0.0,0.0455,68.43,TXN1000251,87.08,credit_card,5,0,1,1.273,189,0,1,1,0,1,1,1,1,0
CUST106965,271,4,2,2,0,0,1,0.25,0.0,69.52,TXN1000252,178.3,credit_card,2,0,0,2.565,406,0,1,1,0,1,0,1,0,1
CUST126111,2749,38,38,0,1,1,2,0.0526,0.0263,23.03,TXN1000253,59.14,credit_card,6,1,0,2.568,88,0,0,0,0,1,1,0,1,1
CUST115989,683,12,12,0,0,0,1,0.0833,0.0,110.68,TXN1000254,87.89,debit_card,14,0,0,0.794,343,0,1,1,0,1,1,0,1,0
CUST123529,577,6,5,1,0,0,0,0.0,0.0,110.53,TXN1000255,114.73,paypal,19,0,1,1.038,496,0,1,1,0,1,1,0,1,1
CUST104249,721,12,11,1,1,0,2,0.1667,0.0833,73.03,TXN1000256,108.2,debit_card,10,0,1,1.482,381,0,1,1,1,1,1,0,1,1
CUST114205,1546,17,16,1,4,3,6,0.3529,0.2353,132.37,TXN1000257,162.81,credit_card,22,0,1,1.23,256,0,1,1,0,1,0,1,1,1
CUST127387,160,3,3,0,0,0,0,0.0,0.0,37.09,TXN1000258,45.19,wallet,18,0,1,1.218,492,0,1,1,0,1,1,1,1,0
CUST102978,1411,18,17,1,2,0,0,0.0,0.1111,31.81,TXN1000259,20.86,credit_card,15,0,0,0.656,691,0,1,1,0,1,1,0,1,1
CUST124403,484,9,9,0,2,1,0,0.0,0.2222,25.23,TXN1000260,33.9,debit_card,9,0,1,1.344,475,0,1,1,0,1,0,1,1,0
CUST114584,744,6,5,1,0,0,0,0.0,0.0,54.88,TXN1000261,61.03,bank_transfer,13,1,1,1.112,474,0,0,1,0,1,1,1,0,1
CUST130233,357,7,5,2,0,0,0,0.0,0.0,70.9,TXN1000262,63.7,wallet,21,0,1,0.898,387,0,1,0,0,1,0,1,1,1
CUST115953,470,7,5,2,1,1,1,0.1429,0.1429,47.0,TXN1000263,41.57,debit_card,21,0,1,0.884,236,0,1,1,0,1,1,1,1,1
CUST114313,203,3,3,0,0,0,0,0.0,0.0,63.16,TXN1000264,27.06,credit_card,13,0,0,0.428,131,0,1,1,0,0,0,0,0,1
CUST113662,585,11,11,0,0,0,1,0.0909,0.0,22.52,TXN1000265,29.86,debit_card,10,0,0,1.326,1869,0,1,0,0,1,1,1,1,0
CUST127462,879,10,9,1,1,0,0,0.0,0.1,34.31,TXN1000266,11.59,bank_transfer,15,0,0,0.338,201,0,1,1,0,1,1,0,1,0
CUST118150,576,9,9,0,0,0,0,0.0,0.0,19.55,TXN1000267,28.13,wallet,20,0,0,1.439,252,0,1,1,1,1,1,1,0,0
CUST120539,1006,10,10,0,0,0,1,0.1,0.0,37.2,TXN1000268,31.53,wallet,15,0,0,0.848,123,0,1,1,0,1,1,0,0,1
CUST103377,1932,32,30,2,1,1,0,0.0,0.0312,109.82,TXN1000269,66.98,credit_card,11,0,1,0.61,108,0,1,1,0,1,1,0,0,1
CUST131321,1560,18,18,0,2,0,0,0.0,0.1111,56.85,TXN1000270,66.19,credit_card,19,0,0,1.164,230,0,1,1,0,1,1,0,0,0
CUST121324,781,7,6,1,1,0,0,0.0,0.1429,43.69,TXN1000271,32.31,credit_card,9,0,1,0.74,1273,0,1,1,0,1,1,0,1,1
CUST124723,2500,27,24,3,1,0,3,0.1111,0.037,27.43,TXN1000272,28.83,credit_card,10,0,2,1.051,170,0,1,1,0,1,1,1,1,0
CUST113233,751,12,12,0,0,0,1,0.0833,0.0,97.88,TXN1000273,141.39,credit_card,14,0,0,1.445,202,0,1,1,0,1,1,1,0,1
CUST107020,562,4,4,0,1,0,0,0.0,0.25,53.66,TXN1000274,45.25,credit_card,9,1,1,0.843,159,0,1,1,0,0,0,0,0,0
CUST108199,1345,16,15,1,2,2,0,0.0,0.125,28.6,TXN1000275,28.62,credit_card,13,0,0,1.001,98,0,1,1,0,1,1,1,1,0
CUST108473,704,7,6,1,1,1,0,0.0,0.1429,40.32,TXN1000276,39.53,credit_card,11,0,0,0.98,1449,0,1,1,0,1,1,1,1,0
CUST100000,464,3,3,0,0,0,0,0.0,0.0,26.58,TXN1000277,46.82,wallet,17,0,0,1.761,496,1,1,1,1,1,1,1,1,0
CUST100321,880,11,10,1,1,0,1,0.0909,0.0909,41.8,TXN1000278,37.66,credit_card,11,1,1,0.901,21,0,1,1,0,1,1,1,1,1
CUST131396,1429,18,18,0,2,2,0,0.0,0.1111,37.44,TXN1000279,53.4,paypal,10,0,2,1.426,229,1,1,1,0,1,1,1,1,0
CUST116063,471,7,7,0,0,0,0,0.0,0.0,126.68,TXN1000280,159.99,paypal,6,0,0,1.263,136,0,1,1,0,1,1,1,1,0
CUST117336,1150,14,13,1,1,0,0,0.0,0.0714,32.78,TXN1000281,39.82,wallet,5,0,0,1.215,342,0,1,1,0,1,0,1,1,1
CUST114716,1783,21,21,0,0,0,0,0.0,0.0,65.75,TXN1000282,45.65,debit_card,8,0,0,0.694,171,0,1,1,0,1,1,1,1,0
CUST123155,322,4,4,0,1,0,0,0.0,0.25,42.26,TXN1000283,59.69,debit_card,21,0,1,1.412,463,0,1,1,0,1,1,0,1,1
CUST123290,517,10,10,0,0,0,0,0.0,0.0,22.98,TXN1000284,21.22,wallet,21,0,2,0.923,512,0,1,1,1,1,1,0,1,0
CUST108973,1060,10,9,1,1,1,0,0.0,0.1,52.55,TXN1000285,78.55,paypal,10,0,0,1.495,104,0,1,1,0,1,1,1,1,0
CUST113522,1286,17,17,0,0,0,0,0.0,0.0,21.39,TXN1000286,31.29,debit_card,10,0,1,1.463,159,0,1,1,0,1,1,1,1,1
CUST104123,582,9,9,0,0,0,0,0.0,0.0,105.99,TXN1000287,243.66,credit_card,19,0,0,2.299,380,0,1,1,0,1,1,0,1,0
CUST107856,539,10,9,1,1,0,1,0.1,0.1,27.02,TXN1000288,17.21,paypal,12,0,0,0.637,1270,0,0,1,1,1,0,1,1,1
CUST114166,1171,16,16,0,0,0,1,0.0625,0.0,63.19,TXN1000289,61.6,paypal,13,0,1,0.975,762,0,1,1,0,1,1,1,1,0
CUST116738,1091,13,13,0,2,0,0,0.0,0.1538,113.35,TXN1000290,175.15,paypal,14,0,2,1.545,153,0,1,1,0,1,1,1,1,0
CUST112039,1690,15,15,0,0,0,1,0.0667,0.0,81.8,TXN1000291,64.6,wallet,19,0,0,0.79,579,0,1,1,0,1,0,0,1,1
CUST106014,680,10,10,0,1,1,0,0.0,0.1,44.29,TXN1000292,56.43,credit_card,14,0,0,1.274,229,0,1,1,0,1,1,1,0,1
CUST102859,644,9,8,1,0,0,1,0.1111,0.0,75.99,TXN1000293,150.86,debit_card,13,0,0,1.985,152,0,1,1,0,1,1,0,1,1
CUST105078,1305,20,20,0,1,1,0,0.0,0.05,42.62,TXN1000294,38.96,credit_card,5,0,1,0.914,489,0,1,1,0,1,1,1,1,0
CUST105117,1734,19,17,2,0,0,1,0.0526,0.0,180.63,TXN1000295,194.02,credit_card,19,0,2,1.074,586,0,1,1,0,1,0,0,1,1
CUST118114,1486,22,21,1,5,4,1,0.0455,0.2273,47.82,TXN1000296,27.0,credit_card,7,0,1,0.565,38,0,0,1,0,1,1,0,1,1
CUST107823,269,2,2,0,0,0,0,0.0,0.0,122.07,TXN1000297,210.15,debit_card,12,0,0,1.722,923,0,1,1,0,1,1,1,1,0
CUST125351,1988,25,24,1,0,0,0,0.0,0.0,70.04,TXN1000298,33.05,wallet,16,0,1,0.472,160,0,0,1,0,1,1,1,1,0
CUST116770,1250,16,16,0,1,1,0,0.0,0.0625,43.72,TXN1000299,40.24,debit_card,20,0,0,0.92,200,1,1,1,0,1,1,1,0,1
CUST130647,1518,17,15,2,2,2,2,0.1176,0.1176,77.96,TXN1000300,95.63,credit_card,14,0,0,1.227,191,0,1,1,0,1,1,0,1,1
CUST120704,618,10,9,1,0,0,0,0.0,0.0,26.17,TXN1000301,29.56,credit_card,13,0,1,1.13,626,0,1,1,0,0,0,0,0,1
CUST119532,1156,16,14,2,0,0,1,0.0625,0.0,17.24,TXN1000302,13.76,credit_card,15,1,0,0.798,204,1,1,1,0,1,1,1,0,1
CUST130958,712,13,13,0,0,0,0,0.0,0.0,84.65,TXN1000303,76.09,credit_card,20,0,0,0.899,174,0,1,1,0,0,0,0,0,1
CUST102927,1128,13,13,0,3,2,1,0.0769,0.2308,191.28,TXN1000304,240.08,credit_card,17,0,1,1.255,132,0,1,0,0,1,1,1,1,1
CUST124320,1273,16,15,1,0,0,0,0.0,0.0,93.46,TXN1000305,64.45,credit_card,17,0,0,0.69,430,0,1,1,0,1,0,1,1,0
CUST125830,524,5,4,1,0,0,0,0.0,0.0,39.78,TXN1000306,19.53,paypal,0,0,0,0.491,503,0,1,1,0,1,1,1,1,1
CUST120480,438,13,12,1,0,0,1,0.0769,0.0,26.43,TXN1000307,31.81,debit_card,11,0,1,1.204,407,0,1,1,0,1,1,1,1,1
CUST119689,187,3,2,1,0,0,0,0.0,0.0,27.64,TXN1000308,38.34,bank_transfer,12,0,1,1.387,336,0,1,1,0,0,0,1,0,1
CUST120182,339,6,6,0,0,0,0,0.0,0.0,71.97,TXN1000309,64.01,debit_card,10,0,0,0.889,72,0,1,1,0,1,1,0,1,1
CUST122492,295,8,8,0,0,0,0,0.0,0.0,61.18,TXN1000310,45.04,credit_card,14,0,0,0.736,388,0,1,0,0,1,0,1,1,0
CUST112213,1514,18,17,1,1,1,2,0.1111,0.0556,69.31,TXN1000311,84.17,credit_card,16,1,1,1.214,521,0,1,1,1,1,1,1,0,0
CUST118408,756,15,14,1,3,1,0,0.0,0.2,40.48,TXN1000312,43.09,credit_card,15,0,0,1.064,156,0,1,0,0,1,1,1,1,0
CUST107688,79,5,5,0,1,1,0,0.0,0.2,36.05,TXN1000313,38.59,credit_card,4,0,0,1.07,768,0,0,0,0,1,1,1,1,1
CUST101004,781,15,13,2,0,0,1,0.0667,0.0,42.68,TXN1000314,31.5,debit_card,6,0,1,0.738,588,0,1,1,0,1,1,1,1,1
CUST102702,1107,18,16,2,0,0,1,0.0556,0.0,40.73,TXN1000315,24.96,debit_card,14,0,3,0.613,684,0,1,1,0,1,1,1,0,0
CUST114716,1783,21,21,0,0,0,0,0.0,0.0,65.75,TXN1000316,74.3,debit_card,15,0,0,1.13,466,0,1,1,0,1,1,0,1,1
CUST127208,947,15,14,1,1,0,0,0.0,0.0667,49.78,TXN1000317,48.67,credit_card,12,0,0,0.978,1248,0,0,0,0,1,1,1,0,0
CUST113728,941,14,14,0,2,2,0,0.0,0.1429,80.66,TXN1000318,47.94,credit_card,16,0,1,0.594,443,0,0,1,0,1,1,1,1,0
CUST123036,773,12,11,1,1,1,0,0.0,0.0833,93.68,TXN1000319,48.84,credit_card,15,0,0,0.521,68,0,0,1,0,1,1,1,1,0
CUST120839,254,2,2,0,0,0,0,0.0,0.0,18.35,TXN1000320,17.31,credit_card,11,0,0,0.943,218,0,1,1,0,1,1,0,1,1
CUST109623,1372,16,16,0,1,1,1,0.0625,0.0625,76.91,TXN1000321,50.73,credit_card,15,0,1,0.66,264,0,1,0,0,1,1,1,1,0
CUST103522,564,10,10,0,0,0,0,0.0,0.0,75.36,TXN1000322,98.07,wallet,11,0,0,1.301,128,0,1,1,0,1,1,1,0,0
CUST103528,747,14,10,4,1,1,0,0.0,0.0714,38.32,TXN1000323,15.72,bank_transfer,17,0,0,0.41,383,0,1,1,0,1,1,1,1,0
CUST103320,1054,12,12,0,1,0,0,0.0,0.0833,50.16,TXN1000324,97.83,credit_card,14,0,0,1.95,141,0,0,1,0,1,1,1,1,0
CUST122805,2011,25,23,2,5,3,0,0.0,0.2,124.33,TXN1000325,119.32,debit_card,11,0,1,0.96,798,0,1,1,0,1,1,0,1,0
CUST129876,473,8,8,0,0,0,0,0.0,0.0,114.54,TXN1000326,70.68,debit_card,21,0,0,0.617,334,0,1,1,0,1,1,1,1,0
CUST119292,94,5,5,0,0,0,0,0.0,0.0,69.03,TXN1000327,102.48,paypal,9,0,0,1.485,72,0,1,1,0,1,1,1,1,0
CUST107136,3204,28,25,3,1,1,1,0.0357,0.0357,55.76,TXN1000328,55.82,paypal,14,0,1,1.001,385,0,1,1,1,1,1,0,1,0
CUST112632,1371,19,19,0,1,1,1,0.0526,0.0526,81.54,TXN1000329,59.37,bank_transfer,18,0,0,0.728,212,0,1,1,0,1,1,0,1,0
CUST127661,978,16,15,1,3,1,1,0.0625,0.1875,19.33,TXN1000330,26.53,paypal,17,1,0,1.372,32,0,1,1,0,1,1,0,1,0
CUST123426,1309,15,15,0,1,1,1,0.0667,0.0667,64.05,TXN1000331,69.84,debit_card,22,0,1,1.09,1352,1,1,1,0,1,1,1,1,0
CUST126972,435,8,8,0,0,0,0,0.0,0.0,45.97,TXN1000332,25.11,credit_card,13,0,0,0.546,559,0,1,1,0,1,1,0,1,0
CUST116555,347,7,7,0,0,0,0,0.0,0.0,65.87,TXN1000333,50.61,credit_card,10,1,0,0.768,84,0,1,1,0,1,1,1,1,1
CUST100557,381,12,11,1,1,0,1,0.0833,0.0833,84.05,TXN1000334,89.96,credit_card,12,0,0,1.07,310,0,1,1,0,1,1,1,0,1
CUST100773,1225,15,15,0,3,0,0,0.0,0.2,66.91,TXN1000335,79.13,debit_card,13,0,0,1.183,302,0,1,1,0,1,1,1,1,0
CUST114570,1821,22,20,2,1,1,1,0.0455,0.0455,66.03,TXN1000336,59.52,credit_card,19,0,0,0.901,745,0,1,1,0,1,1,1,1,1
CUST113595,1181,13,11,2,3,2,0,0.0,0.2308,67.99,TXN1000337,101.53,credit_card,18,0,0,1.493,614,0,1,1,0,0,0,1,0,1
CUST110397,571,7,7,0,0,0,1,0.1429,0.0,28.62,TXN1000338,14.58,credit_card,16,0,0,0.509,128,0,1,0,1,1,1,1,1,1
CUST115777,933,9,9,0,2,1,1,0.1111,0.2222,33.85,TXN1000339,25.44,debit_card,11,0,0,0.752,391,0,1,0,0,1,1,0,0,0
CUST118385,422,4,3,1,1,0,0,0.0,0.25,81.53,TXN1000340,151.82,credit_card,14,0,0,1.862,177,0,0,1,0,1,1,0,1,1
CUST110852,2153,31,30,1,4,4,4,0.129,0.129,44.98,TXN1000341,90.61,credit_card,14,0,1,2.014,515,0,1,1,0,1,1,0,1,0
CUST100654,1094,12,12,0,0,0,0,0.0,0.0,90.79,TXN1000342,116.49,credit_card,8,0,0,1.283,479,0,1,0,0,1,1,1,1,0
CUST101669,1173,14,12,2,2,2,3,0.2143,0.1429,23.1,TXN1000343,25.14,credit_card,11,0,0,1.088,251,0,1,1,0,1,1,1,1,1
CUST118699,841,11,10,1,0,0,0,0.0,0.0,30.92,TXN1000344,45.06,debit_card,17,0,2,1.457,766,0,1,1,0,1,1,1,1,1
